spid,spid_legacy,chid,stkc,stkc_unit,tested_conc,tested_conc_unit,MTT
TP0001057H03,TX012270,48521,18,mM,18,uM,95.2
TP0001066H03,TX012270,48521,18,mM,18,uM,95.2
TP0001153A05,TX012270,48521,18,mM,18,uM,95.2
TP0001208G02,TX012270,48521,18,mM,18,uM,95.2
TP0001290D04,TX012270,48521,18,mM,18,uM,95.2
TP0000786B03,TX012271,48509,20,mM,20,uM,94.3
TP0000788A03,TX012271,48509,20,mM,20,uM,94.3
TP0000791A03,TX012271,48509,20,mM,20,uM,94.3
TP0000795A03,TX012271,48509,20,mM,20,uM,94.3
TP0000800A04,TX012271,48509,20,mM,20,uM,94.3
TP0000827B03,TX012271,48509,20,mM,20,uM,94.3
TP0000833H05,TX012271,48509,20,mM,20,uM,94.3
TP0000905G11,TX012271,48509,20,mM,20,uM,94.3
TP0000959G06,TX012271,48509,20,mM,20,uM,94.3
TP0000972B01,TX012271,48509,20,mM,20,uM,94.3
TP0000984B01,TX012271,48509,20,mM,20,uM,94.3
TP0001058G04,TX012271,48509,20,mM,20,uM,94.3
TP0001067G04,TX012271,48509,20,mM,20,uM,94.3
TP0001150A09,TX012271,48509,20,mM,20,uM,94.3
TP0001206N01,TX012271,48509,20,mM,20,uM,94.3
TP0001290B04,TX012271,48509,20,mM,20,uM,94.3
TP0000789H06,TX012272,48505,20,mM,2,uM,50.2
TP0000791H12,TX012272,48505,20,mM,2,uM,50.2
TP0000795H12,TX012272,48505,20,mM,2,uM,50.2
TP0000799B12,TX012272,48505,20,mM,2,uM,50.2
TP0000810A08,TX012272,48505,20,mM,2,uM,50.2
TP0000828B12,TX012272,48505,20,mM,2,uM,50.2
TP0000833E05,TX012272,48505,20,mM,2,uM,50.2
TP0000903C06,TX012272,48505,20,mM,2,uM,50.2
TP0000959C05,TX012272,48505,20,mM,2,uM,50.2
TP0000972F12,TX012272,48505,20,mM,2,uM,50.2
TP0000984F12,TX012272,48505,20,mM,2,uM,50.2
TP0001057B08,TX012272,48505,20,mM,2,uM,50.2
TP0001066B08,TX012272,48505,20,mM,2,uM,50.2
TP0001155A05,TX012272,48505,20,mM,2,uM,50.2
TP0001207P09,TX012272,48505,20,mM,2,uM,50.2
TP0000786G01,TX012273,48506,20,mM,20,uM,87.9
TP0000789C01,TX012273,48506,20,mM,20,uM,87.9
TP0000791F01,TX012273,48506,20,mM,20,uM,87.9
TP0000795F01,TX012273,48506,20,mM,20,uM,87.9
TP0000806A09,TX012273,48506,20,mM,20,uM,87.9
TP0000827G01,TX012273,48506,20,mM,20,uM,87.9
TP0000833D05,TX012273,48506,20,mM,20,uM,87.9
TP0000904D04,TX012273,48506,20,mM,20,uM,87.9
TP0000959E04,TX012273,48506,20,mM,20,uM,87.9
TP0000973E02,TX012273,48506,20,mM,20,uM,87.9
TP0000985E02,TX012273,48506,20,mM,20,uM,87.9
TP0001057A11,TX012273,48506,20,mM,20,uM,87.9
TP0001066A11,TX012273,48506,20,mM,20,uM,87.9
TP0001154A11,TX012273,48506,20,mM,20,uM,87.9
TP0001208L03,TX012273,48506,20,mM,20,uM,87.9
TP0001290A03,TX012273,48506,20,mM,20,uM,87.9
TP0000786G06,TX012274,48510,20,mM,20,uM,91.1
TP0000789C06,TX012274,48510,20,mM,20,uM,91.1
TP0000791F06,TX012274,48510,20,mM,20,uM,91.1
TP0000795F06,TX012274,48510,20,mM,20,uM,91.1
TP0000807A04,TX012274,48510,20,mM,20,uM,91.1
TP0000827G06,TX012274,48510,20,mM,20,uM,91.1
TP0000833C05,TX012274,48510,20,mM,20,uM,91.1
TP0000903F05,TX012274,48510,20,mM,20,uM,91.1
TP0000959D11,TX012274,48510,20,mM,20,uM,91.1
TP0000970D01,TX012274,48510,20,mM,20,uM,91.1
TP0000982D01,TX012274,48510,20,mM,20,uM,91.1
TP0001060D02,TX012274,48510,20,mM,20,uM,91.1
TP0001069D02,TX012274,48510,20,mM,20,uM,91.1
TP0001154A08,TX012274,48510,20,mM,20,uM,91.1
TP0001206O07,TX012274,48510,20,mM,20,uM,91.1
TP0001293B02,TX012274,48510,20,mM,20,uM,91.1
TP0000786H04,TX012275,48507,20,mM,20,uM,90.8
TP0000789E04,TX012275,48507,20,mM,20,uM,90.8
TP0000791G04,TX012275,48507,20,mM,20,uM,90.8
TP0000795G04,TX012275,48507,20,mM,20,uM,90.8
TP0000808A05,TX012275,48507,20,mM,20,uM,90.8
TP0000827H04,TX012275,48507,20,mM,20,uM,90.8
TP0000833F05,TX012275,48507,20,mM,20,uM,90.8
TP0000880H02,TX012275,48507,20,mM,20,uM,90.8
TP0000960C05,TX012275,48507,20,mM,20,uM,90.8
TP0000986G04,TX012275,48507,20,mM,20,uM,90.8
TP0000987G04,TX012275,48507,20,mM,20,uM,90.8
TP0001059D06,TX012275,48507,20,mM,20,uM,90.8
TP0001068D06,TX012275,48507,20,mM,20,uM,90.8
TP0001150A07,TX012275,48507,20,mM,20,uM,90.8
TP0001206H07,TX012275,48507,20,mM,20,uM,90.8
TP0001290A04,TX012275,48507,20,mM,20,uM,90.8
TP0000786F04,TX012276,48511,18.6,mM,1.86,uM,41.2
TP0000789A04,TX012276,48511,18.6,mM,1.86,uM,41.2
TP0000791E04,TX012276,48511,18.6,mM,1.86,uM,41.2
TP0000795E04,TX012276,48511,18.6,mM,1.86,uM,41.2
TP0000805A09,TX012276,48511,18.6,mM,1.86,uM,41.2
TP0000827F04,TX012276,48511,18.6,mM,1.86,uM,41.2
TP0000833G05,TX012276,48511,18.6,mM,1.86,uM,41.2
TP0000901G12,TX012276,48511,18.6,mM,1.86,uM,41.2
TP0000958F10,TX012276,48511,18.6,mM,1.86,uM,41.2
TP0000972F10,TX012276,48511,18.6,mM,1.86,uM,41.2
TP0000984F10,TX012276,48511,18.6,mM,1.86,uM,41.2
TP0001059E04,TX012276,48511,18.6,mM,1.86,uM,41.2
TP0001068E04,TX012276,48511,18.6,mM,1.86,uM,41.2
TP0001153A06,TX012276,48511,18.6,mM,1.86,uM,41.2
TP0001207N14,TX012276,48511,18.6,mM,1.86,uM,41.2
TP0001290E04,TX012276,48511,18.6,mM,1.86,uM,41.2
TP0001179C08,TX012277,41745,20,mM,20,uM,81.2
TP0001182C08,TX012277,41745,20,mM,20,uM,81.2
TP0001219E09,TX012277,41745,20,mM,20,uM,81.2
TP0001179D08,TX012279,47222,20,mM,20,uM,89.8
TP0001182D08,TX012279,47222,20,mM,20,uM,89.8
TP0001219D09,TX012279,47222,20,mM,20,uM,89.8
TP0001179E08,TX012284,51306,20,mM,0.2,uM,78.1
TP0001182E08,TX012284,51306,20,mM,0.2,uM,78.1
TP0001219C09,TX012284,51306,20,mM,0.2,uM,78.1
TP0001221G07,TX012286,23955,100,mM,100,uM,102.3
TP0001222H12,TX012287,32671,100,mM,100,uM,104
TP0001221B11,TX012290,26216,100,mM,10,uM,101.8
TP0001179G08,TX012291,37564,20,mM,20,uM,95.2
TP0001182G08,TX012291,37564,20,mM,20,uM,95.2
TP0001219B09,TX012291,37564,20,mM,20,uM,95.2
TP0001113F04,TX012293,21062,100,mM,100,uM,98.2
TP0001112F10,TX012294,27916,100,mM,100,uM,113.2
TP0001114H08,TX012295,29848,100,mM,100,uM,95.2
TP0001111G02,TX012297,25612,100,mM,100,uM,103.6
TP0001112E08,TX012299,25050,100,mM,100,uM,99.3
TP0001112H01,TX012300,27390,100,mM,100,uM,103.5
TP0001113F11,TX012301,29302,100,mM,100,uM,94.4
TP0001111H12,TX012302,26789,100,mM,100,uM,109.7
TP0001113F02,TX012303,23833,3.31,mM,3.31,uM,109.1
TP0001109D01,TX012304,41815,100,mM,100,uM,94.7
TP0001111D03,TX012305,41424,100,mM,100,uM,106.3
TP0001111C03,TX012306,42325,100,mM,100,uM,104.9
TP0001114E09,TX012307,25292,100,mM,100,uM,93.7
TP0001111A02,TX012308,20499,100,mM,100,uM,107.5
TP0001113B08,TX012309,26238,100,mM,100,uM,97.4
TP0001110B08,TX012310,26141,100,mM,100,uM,104.3
TP0001109F06,TX012311,25135,100,mM,100,uM,100.3
TP0001114C04,TX012312,23875,100,mM,100,uM,98.3
TP0000882F01,TX012325,34695,10,mM,10,uM,107.2
TP0000886M01,TX012325,34695,10,mM,10,uM,107.2
TP0001141E05,TX012337,47890,10,mM,10,uM,94
TP0001181G05,TX012337,47890,10,mM,10,uM,94
TP0001221F12,TX012337,47890,10,mM,10,uM,94
TP0000882H01,TX012340,40362,10,mM,0.1,uM,81
TP0000886E02,TX012340,40362,10,mM,0.1,uM,81
TP0000714C10,TX012521,48182,20,mM,20,uM,96.7
TP0000725C10,TX012521,48182,20,mM,20,uM,96.7
TP0000747C10,TX012521,48182,20,mM,20,uM,96.7
TP0000758D10,TX012521,48182,20,mM,20,uM,96.7
TP0000789H05,TX012521,48182,20,mM,20,uM,96.7
TP0000791H11,TX012521,48182,20,mM,20,uM,96.7
TP0000795H11,TX012521,48182,20,mM,20,uM,96.7
TP0000810A07,TX012521,48182,20,mM,20,uM,96.7
TP0000828B11,TX012521,48182,20,mM,20,uM,96.7
TP0000833C06,TX012521,48182,20,mM,20,uM,96.7
TP0000903B03,TX012521,48182,20,mM,20,uM,96.7
TP0000961A05,TX012521,48182,20,mM,20,uM,96.7
TP0000963A12,TX012521,48182,20,mM,20,uM,96.7
TP0000975A12,TX012521,48182,20,mM,20,uM,96.7
TP0001043B05,TX012521,48182,20,mM,20,uM,96.7
TP0001056D03,TX012521,48182,20,mM,20,uM,96.7
TP0001065D03,TX012521,48182,20,mM,20,uM,96.7
TP0001152A10,TX012521,48182,20,mM,20,uM,96.7
TP0001207M01,TX012521,48182,20,mM,20,uM,96.7
TP0001290H04,TX012521,48182,20,mM,20,uM,96.7
TP0000722H10,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0000733H10,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0000755H10,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0000768C10,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0000790A03,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0000792A03,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0000796A03,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0000810A11,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0000828C03,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0000833G07,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0000901F10,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0000948G10,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0000962G10,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0000974G10,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0001043P05,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0001054G03,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0001063G03,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0001153A02,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0001290E06,TX012537,48186,13.4,mM,13.4,uM,91.3
TP0000822E01,TX012553,48522,7.6,mM,0.76,uM,95.2
TP0000856A01,TX012553,48522,7.6,mM,0.76,uM,95.2
TP0000900C04,TX012553,48522,7.6,mM,0.76,uM,95.2
TP0000951A04,TX012553,48522,7.6,mM,0.76,uM,95.2
TP0000965A04,TX012553,48522,7.6,mM,0.76,uM,95.2
TP0000977A04,TX012553,48522,7.6,mM,0.76,uM,95.2
TP0001061B08,TX012553,48522,7.6,mM,0.76,uM,95.2
TP0001070B08,TX012553,48522,7.6,mM,0.76,uM,95.2
TP0001206F23,TX012553,48522,7.6,mM,0.76,uM,95.2
TP0001292B05,TX012553,48522,7.6,mM,0.76,uM,95.2
TP0000786H02,TX012554,41141,6.18,mM,6.4,uM,84.5
TP0000789E02,TX012554,41141,6.18,mM,6.4,uM,84.5
TP0000791G02,TX012554,41141,6.18,mM,6.4,uM,84.5
TP0000795G02,TX012554,41141,6.18,mM,6.4,uM,84.5
TP0000808A03,TX012554,41141,6.18,mM,6.4,uM,84.5
TP0000827H02,TX012554,41141,6.4,mM,6.4,uM,84.5
TP0000833C04,TX012554,41141,6.18,mM,6.4,uM,84.5
TP0000904H03,TX012554,41141,6.4,mM,6.4,uM,84.5
TP0000951D05,TX012554,41141,6.4,mM,6.4,uM,84.5
TP0000965D05,TX012554,41141,6.4,mM,6.4,uM,84.5
TP0000977D05,TX012554,41141,6.4,mM,6.4,uM,84.5
TP0001059B11,TX012554,41141,6.4,mM,6.4,uM,84.5
TP0001068B11,TX012554,41141,6.4,mM,6.4,uM,84.5
TP0001149A11,TX012554,41141,6.4,mM,6.4,uM,84.5
TP0001207L22,TX012554,41141,6.4,mM,6.4,uM,84.5
TP0000816F07,TX012606,22325,20,mM,20,uM,96.2
TP0000882E05,TX012606,22325,20,mM,20,uM,96.2
TP0000886K09,TX012606,22325,20,mM,20,uM,96.2
TP0000949E02,TX012606,22325,20,mM,20,uM,96.2
TP0000963E02,TX012606,22325,20,mM,20,uM,96.2
TP0000975E02,TX012606,22325,20,mM,20,uM,96.2
TP0001043D09,TX012606,22325,20,mM,20,uM,96.2
TP0001194H03,TX012606,22325,20,mM,20,uM,96.2
TP0000955G10,TX012611,33562,10,mM,10,uM,85.6
TP0000969G10,TX012611,33562,10,mM,10,uM,85.6
TP0000981G10,TX012611,33562,10,mM,10,uM,85.6
TP0001041C08,TX012611,33562,10,mM,10,uM,85.6
TP0001055G11,TX012611,33562,10,mM,10,uM,85.6
TP0001064G11,TX012611,33562,10,mM,10,uM,85.6
TP0001206H02,TX012611,33562,10,mM,10,uM,85.6
TP0001292A11,TX012611,33562,10,mM,10,uM,85.6
TP0001221C02,TX012622,40733,5,mM,0.05,uM,95.5
TP0001221B02,TX012623,23810,5,mM,5,uM,75.9
TP0001220F07,TX012627,29225,5,mM,5,uM,105.1
TP0001221D02,TX012628,44605,5,mM,5,uM,93.6
TP0001221A02,TX012631,47520,10,mM,10,uM,98.5
TP0001220G11,TX012641,34624,100,mM,10,uM,105.9
TP0001220A12,TX012643,34542,100,mM,100,uM,99
TP0001220B12,TX012645,51824,100,mM,100,uM,102.1
TP0001220H12,TX012646,51856,100,mM,100,uM,101.3
TP0001221A01,TX012647,25305,100,mM,100,uM,98.6
TP0001221B01,TX012648,51540,100,mM,100,uM,99.2
TP0001220H11,TX012649,41551,100,mM,100,uM,104.8
TP0001179A09,TX012651,40779,20,mM,20,uM,93.9
TP0001182A09,TX012651,40779,20,mM,20,uM,93.9
TP0001219A09,TX012651,40779,20,mM,20,uM,93.9
TP0001220C12,TX012652,51542,100,mM,100,uM,102.4
TP0001220D12,TX012653,51690,100,mM,100,uM,92
TP0001220E12,TX012654,51493,50,mM,50,uM,98.1
TP0001220F12,TX012655,52124,100,mM,100,uM,101.7
TP0001220G12,TX012656,51764,100,mM,100,uM,100.9
TP0001221C01,TX012657,51560,100,mM,10,uM,103.2
TP0001221D01,TX012658,47620,100,mM,100,uM,97.3
TP0001221E01,TX012659,22012,100,mM,100,uM,105.2
TP0001221F01,TX012660,51708,100,mM,100,uM,97.4
TP0001179D09,TX012670,32192,20,mM,2,uM,105.4
TP0001182D09,TX012670,32192,20,mM,2,uM,105.4
TP0001223A05,TX012670,32192,20,mM,2,uM,105.4
TP0001179A10,TX013433,51381,20,mM,20,uM,98
TP0001182A10,TX013433,51381,20,mM,20,uM,98
TP0001219H08,TX013433,51381,20,mM,20,uM,98
TP0001221H07,TX013434,43903,100,mM,100,uM,101.8
TP0001221F07,TX013435,21782,100,mM,100,uM,99.8
TP0001179C10,TX013437,32642,20,mM,20,uM,96.4
TP0001182C10,TX013437,32642,20,mM,20,uM,96.4
TP0001221D12,TX013437,32642,20,mM,20,uM,96.4
TP0001179D10,TX013438,44199,20,mM,20,uM,89.4
TP0001182D10,TX013438,44199,20,mM,20,uM,89.4
TP0001221E12,TX013438,44199,20,mM,20,uM,89.4
TP0001221A08,TX013448,47472,100,mM,100,uM,101.8
TP0001223G01,TX013465,52506,99.8,mM,99.8,uM,91.6
TP0001219D06,TX013466,52446,100,mM,1,uM,80.5
TP0001223H01,TX013470,25432,99.8,mM,99.8,uM,92
TP0001180A01,TX013472,52554,20,mM,20,uM,96.7
TP0001183A01,TX013472,52554,20,mM,20,uM,96.7
TP0001221G12,TX013472,52554,20,mM,20,uM,96.7
TP0001219B05,TX013474,52463,100,mM,10,uM,75.8
TP0001219E06,TX013481,22104,100,mM,100,uM,95.3
TP0001223E01,TX013482,52309,100,mM,100,uM,93.4
TP0001223C01,TX013484,52283,99.9,mM,99.9,uM,95.2
TP0001223B02,TX013494,52629,100,mM,100,uM,105.7
TP0001221E11,TX013499,52597,100,mM,100,uM,93.4
TP0001223B01,TX013505,52250,100,mM,100,uM,92.8
TP0001223F01,TX013506,52447,100,mM,100,uM,88.8
TP0001221B12,TX013507,52502,100,mM,1,uM,103.2
TP0001223D01,TX013508,52307,100,mM,100,uM,91.3
TP0001221D11,TX013510,21710,100,mM,100,uM,86.8
TP0001222E10,TX013511,52641,100,mM,100,uM,97.4
TP0001223A01,TX013520,52654,100,mM,100,uM,92.3
TP0001222F11,TX013522,52342,100,mM,100,uM,96.7
TP0001222F12,TX013526,52590,100,mM,100,uM,96
TP0001219E05,TX013527,52619,100,mM,100,uM,88.2
TP0001222E12,TX013532,52585,100,mM,100,uM,72.4
TP0001222H10,TX013536,52269,100,mM,10,uM,103.5
TP0001180H04,TX013537,51850,20,mM,20,uM,94.6
TP0001183H04,TX013537,51850,20,mM,20,uM,94.6
TP0001219H07,TX013537,51850,20,mM,20,uM,94.6
TP0001222C12,TX013540,52567,100,mM,100,uM,92.9
TP0001222D11,TX013541,38827,100,mM,100,uM,91.4
TP0001222B12,TX013542,41570,100,mM,100,uM,92.9
TP0001221E08,TX013543,52573,100,mM,100,uM,91
TP0001219D05,TX013544,52460,100,mM,10,uM,82.1
TP0001222F10,TX013546,40164,100,mM,100,uM,97.3
TP0001180E05,TX013549,44338,20,mM,20,uM,92.4
TP0001183E05,TX013549,44338,20,mM,20,uM,92.4
TP0001219A08,TX013549,44338,20,mM,20,uM,92.4
TP0001180G05,TX013550,25512,10,mM,0.1,uM,77.7
TP0001183G05,TX013550,25512,10,mM,0.1,uM,77.7
TP0001219D07,TX013550,25512,10,mM,0.1,uM,77.7
TP0001180H05,TX013551,52558,10,mM,10,uM,84.6
TP0001183H05,TX013551,52558,10,mM,10,uM,84.6
TP0001219E07,TX013551,52558,10,mM,10,uM,84.6
TP0001222H11,TX013553,43937,100,mM,100,uM,103.6
TP0001222A12,TX013554,42336,100,mM,100,uM,95.3
TP0001222A11,TX013555,52289,100,mM,100,uM,95.2
TP0001222G10,TX013557,52267,100,mM,100,uM,93.3
TP0001222B11,TX013560,52298,100,mM,100,uM,100
TP0001222C11,TX013563,52310,100,mM,100,uM,93.9
TP0001221D08,TX013565,52228,100,mM,100,uM,103.8
TP0001180G06,TX013566,51999,20,mM,20,uM,107.3
TP0001183G06,TX013566,51999,20,mM,20,uM,107.3
TP0001219B08,TX013566,51999,20,mM,20,uM,107.3
TP0001219F05,TX013567,51497,100,mM,100,uM,98.3
TP0001180C07,TX013571,52281,20,mM,20,uM,92.8
TP0001183C07,TX013571,52281,20,mM,20,uM,92.8
TP0001219C08,TX013571,52281,20,mM,20,uM,92.8
TP0001180E07,TX013573,52740,20,mM,20,uM,87.8
TP0001183E07,TX013573,52740,20,mM,20,uM,87.8
TP0001219D08,TX013573,52740,20,mM,20,uM,87.8
TP0001180G07,TX013575,24838,20,mM,20,uM,85.2
TP0001183G07,TX013575,24838,20,mM,20,uM,85.2
TP0001219E08,TX013575,24838,20,mM,20,uM,85.2
TP0001223A02,TX013576,44476,100,mM,100,uM,93.8
TP0001221F11,TX013577,52724,100,mM,10,uM,104.3
TP0001180H07,TX013578,51863,20,mM,20,uM,86.9
TP0001183H07,TX013578,51863,20,mM,20,uM,86.9
TP0001219F08,TX013578,51863,20,mM,20,uM,86.9
TP0001223E02,TX013582,52300,100,mM,100,uM,98.1
TP0001221A10,TX013594,52735,100,mM,100,uM,94.3
TP0001221G11,TX013608,52294,100,mM,100,uM,86.4
TP0001180H09,TX013610,38899,20,mM,0.2,uM,92.8
TP0001183H09,TX013610,38899,20,mM,0.2,uM,92.8
TP0001219G08,TX013610,38899,20,mM,0.2,uM,92.8
TP0001219G04,TX013738,52591,100,mM,100,uM,99.7
TP0001222D12,TX013755,52593,100,mM,100,uM,97.1
TP0001180C11,TX013756,52571,10.7,mM,10.7,uM,81.4
TP0001183C11,TX013756,52571,10.7,mM,10.7,uM,81.4
TP0001219A10,TX013756,52571,10.7,mM,10.7,uM,81.4
TP0001180G11,TX013761,51778,20,mM,0.2,uM,104.4
TP0001183G11,TX013761,51778,20,mM,0.2,uM,104.4
TP0001219H09,TX013761,51778,20,mM,0.2,uM,104.4
TP0001196F11,TX013772,34458,10,mM,10,uM,97.7
TP0001198F11,TX013772,34458,10,mM,10,uM,97.7
TP0001208C09,TX013772,34458,10,mM,10,uM,97.7
TP0001221E02,TX013772,34458,10,mM,10,uM,97.7
TP0001223C04,TX013775,52511,100,mM,100,uM,85.7
TP0001223E04,TX013776,52603,100,mM,100,uM,90
TP0001221F08,TX014251,32305,100,mM,100,uM,102
TP0001179H04,TX014271,20110,5,mM,5,uM,95.5
TP0001182H04,TX014271,20110,5,mM,5,uM,95.5
TP0001222D03,TX014271,20110,5,mM,5,uM,95.5
TP0001179C12,TX014272,46448,5,mM,5,uM,89.1
TP0001182C12,TX014272,46448,5,mM,5,uM,89.1
TP0001222C03,TX014272,46448,5,mM,5,uM,89.1
TP0001180B07,TX014277,46488,9.2,mM,0.92,uM,110.4
TP0001183B07,TX014277,46488,9.2,mM,0.92,uM,110.4
TP0001222B03,TX014277,46488,9.2,mM,0.92,uM,110.4
TP0001220C02,TX014279,29171,99.8,mM,99.8,uM,95.4
TP0001220B02,TX014280,51575,100,mM,100,uM,101.5
TP0001220A02,TX014281,51499,100,mM,10.04,uM,107.8
TP0001221H02,TX014344,44754,100,mM,100,uM,101.1
TP0001221C09,TX014346,34501,100,mM,100,uM,95.8
TP0001221H08,TX014347,34823,100,mM,100,uM,97.7
TP0001221D09,TX014349,52652,100,mM,100,uM,100
TP0001221H09,TX014357,24166,100,mM,100,uM,101.2
TP0001221A09,TX014358,25394,100,mM,1,uM,102.5
TP0001221B09,TX014360,20881,100,mM,100,uM,102.4
TP0001221F09,TX014362,40375,100,mM,100,uM,102.1
TP0001221E09,TX014364,37502,100,mM,1,uM,108.2
TP0001222D08,TX014377,37567,100,mM,100,uM,87.5
TP0001196G11,TX014380,51808,10,mM,0.1,uM,72.9
TP0001198G11,TX014380,51808,10,mM,0.1,uM,72.9
TP0001219A06,TX014380,51808,10,mM,0.1,uM,72.9
TP0001222G12,TX014392,24364,100,mM,100,uM,100.2
TP0001223F03,TX014396,24837,100,mM,100,uM,93.7
TP0001223D03,TX014401,23309,100,mM,100,uM,99.2
TP0001223C03,TX014402,40215,100,mM,100,uM,99.5
TP0001223H03,TX014404,20880,100,mM,100,uM,98
TP0001223G03,TX014415,25648,100,mM,100,uM,87.9
TP0001196A12,TX014418,34372,20,mM,20,uM,99.3
TP0001198A12,TX014418,34372,20,mM,20,uM,99.3
TP0001219C06,TX014418,34372,20,mM,20,uM,99.3
TP0001223E03,TX014419,34241,100,mM,100,uM,95.8
TP0001222H08,TX014430,47144,100,mM,1,uM,91.1
TP0001222G08,TX014455,20648,100,mM,100,uM,89.2
TP0001196E11,TX014482,28323,5,mM,5,uM,101.2
TP0001198E11,TX014482,28323,5,mM,5,uM,101.2
TP0001219B06,TX014482,28323,5,mM,5,uM,101.2
TP0001222B08,TX014486,37483,100,mM,100,uM,93.8
TP0001222C08,TX014500,22006,100,mM,100,uM,95.7
TP0001222E08,TX014518,21892,99.7,mM,99.7,uM,89
TP0001222F08,TX014524,22194,100,mM,100,uM,87.5
TP0001221F02,TX014540,29182,100,mM,100,uM,95.6
TP0001221C03,TX014554,39233,100,mM,100,uM,103.1
TP0001222A09,TX014584,42337,100,mM,100,uM,92.3
TP0001222B09,TX014586,20980,100,mM,100,uM,102.7
TP0001222C09,TX014610,21629,100,mM,100,uM,99.3
TP0001222D09,TX014614,21543,100,mM,100,uM,95.2
TP0001222E09,TX014626,20265,100,mM,100,uM,85.6
TP0001222B10,TX014641,25461,100,mM,100,uM,101.2
TP0001222H06,TX014644,44518,100,mM,100,uM,96.2
TP0001222G06,TX014648,52832,10,mM,10,uM,92.6
TP0001222A07,TX014654,25922,100,mM,100,uM,93.5
TP0001222F06,TX014671,27634,50,mM,50,uM,95.7
TP0001220G02,TX014674,52112,100,mM,100,uM,91.6
TP0001220F03,TX014675,52198,100,mM,100,uM,96.8
TP0001220H02,TX014676,43910,100,mM,100,uM,95.6
TP0001220D02,TX014677,51890,100,mM,100,uM,77.2
TP0001220E02,TX014678,51618,100,mM,100,uM,90.7
TP0001220E03,TX014679,51557,99.9,mM,99.9,uM,94.5
TP0001220D03,TX014680,51944,100,mM,100,uM,96.5
TP0001220C03,TX014681,51525,100,mM,100,uM,98.8
TP0001222E06,TX014686,25557,100,mM,100,uM,92.7
TP0001220F02,TX014712,47769,100,mM,100,uM,89.9
TP0001220G03,TX014713,47471,100,mM,100.3,uM,97.1
TP0001220B03,TX014714,25707,100,mM,100,uM,92.7
TP0001220A03,TX014715,21910,100,mM,100.2,uM,94.4
TP0001220H03,TX014716,47749,100,mM,100,uM,95.2
TP0001220A04,TX014717,21861,100,mM,100,uM,90.6
TP0001220B04,TX014718,21978,101,mM,100.7,uM,92.5
TP0001220C04,TX014719,47760,100,mM,100.2,uM,93.2
TP0001220D04,TX014720,25578,100,mM,100.1,uM,85.9
TP0001220E04,TX014721,22333,100,mM,100,uM,86.1
TP0001220F04,TX014722,41812,100,mM,100,uM,87.9
TP0001220G04,TX014723,47602,100,mM,100,uM,91.7
TP0001220H04,TX014724,22003,100,mM,100,uM,93.6
TP0001220A05,TX014725,47439,100,mM,100,uM,88.5
TP0001220B05,TX014726,41674,100,mM,100,uM,98.2
TP0001220C05,TX014727,51474,100,mM,100,uM,92.4
TP0001220D05,TX014728,52060,100,mM,100.3,uM,87.1
TP0001220E05,TX014729,51771,100,mM,100,uM,87.6
TP0001181D03,TX014730,51447,5,mM,5,uM,90.4
TP0001221H12,TX014730,51447,5,mM,5,uM,90.4
TP0001222A10,TX014741,27589,100,mM,100,uM,95.5
TP0001222C10,TX014752,24687,100,mM,100,uM,80.3
TP0001221C08,TX014760,37535,100,mM,100,uM,103
TP0001180G01,TX014765,49073,8.4,mM,8.4,uM,89.1
TP0001183G01,TX014765,49073,8.4,mM,8.4,uM,89.1
TP0001222E03,TX014765,49073,8.4,mM,8.4,uM,89.1
TP0001222D10,TX014768,41527,100,mM,100,uM,101.2
TP0001221F03,TX014774,27284,100,mM,100,uM,98.9
TP0001222F09,TX014823,21136,100,mM,100,uM,91.5
TP0001222G09,TX014824,41246,100,mM,10,uM,9.3
TP0001222H09,TX014830,24485,100,mM,100,uM,97.5
TP0001220D07,TX014832,52125,100,mM,100,uM,103.3
TP0001220E07,TX014833,51996,100,mM,100,uM,103.7
TP0001222B04,TX014835,38839,100,mM,100,uM,92.1
TP0001220D08,TX014837,41901,100,mM,100,uM,103.1
TP0001219C07,TX014839,22036,100,mM,100,uM,91.9
TP0001220F08,TX014843,44233,100,mM,100,uM,96.5
TP0001220E08,TX014844,41397,100,mM,100,uM,100.7
TP0001220C08,TX014845,42445,100,mM,100,uM,93.2
TP0001220B08,TX014846,22198,100,mM,100,uM,100.5
TP0001220A08,TX014847,32626,100,mM,100,uM,80.9
TP0001220G07,TX014848,40373,100,mM,10,uM,111.8
